submission_id,hhid,round,enum_id,start_time,end_time,duration_minutes,consent,refusal,gps_accuracy,module_missing_count,dont_know_count
SUB00696,HH00696,followup,EN08,2026-03-06 09:21:00,2026-03-06 10:35:00,29.4,1,0,38.0,0,2
SUB00697,HH00697,followup,EN07,2026-03-10 09:28:00,2026-03-10 10:03:00,32.4,1,0,18.7,0,1
SUB00698,HH00698,followup,EN04,2026-03-03 09:25:00,2026-03-03 10:23:00,47.5,1,0,4.8,0,0
SUB00699,HH00699,followup,EN09,2026-03-02 09:53:00,2026-03-02 10:00:00,40.0,1,0,22.7,0,1
SUB00700,HH00700,followup,EN04,2026-03-18 09:15:00,2026-03-18 10:02:00,42.3,1,0,3,0,0
SUB00701,HH00701,followup,EN11,2026-03-15 09:13:00,2026-03-15 10:58:00,34.9,1,0,10.6,0,5
SUB00702,HH00702,followup,EN08,2026-04-13 09:20:00,2026-04-13 10:44:00,44.6,1,0,21.4,0,2
SUB00703,HH00703,followup,EN07,2026-03-08 09:03:00,2026-03-08 10:47:00,34.9,1,0,28.2,1,2
SUB00704,HH00704,followup,EN06,2026-03-10 09:29:00,2026-03-10 10:08:00,38.2,1,0,15.7,0,0
SUB00705,HH00705,followup,EN06,2026-03-13 09:07:00,2026-03-13 10:43:00,36.4,1,0,9.4,0,1
SUB00706,HH00706,followup,EN08,2026-03-19 09:07:00,2026-03-19 10:03:00,28.3,0,1,18.8,0,2
SUB00707,HH00707,followup,EN07,2026-03-07 09:27:00,2026-03-07 10:48:00,29.9,1,0,21.8,0,1
SUB00708,HH00708,followup,EN09,2026-03-27 09:59:00,2026-03-27 10:37:00,35.3,1,0,12.6,0,3
SUB00709,HH00709,followup,EN13,2026-03-13 09:37:00,2026-03-13 10:27:00,38.6,1,0,29.1,0,0
SUB00710,HH00710,followup,EN11,2026-03-30 09:42:00,2026-03-30 10:49:00,24.4,1,0,3,0,3
SUB00711,HH00711,followup,EN12,2026-03-19 09:58:00,2026-03-19 10:39:00,23.7,1,0,14.7,0,1
SUB00712,HH00712,followup,EN14,2026-04-14 09:00:00,2026-04-14 10:32:00,38.9,1,0,14.3,0,3
SUB00713,HH00713,followup,EN11,2026-04-01 09:25:00,2026-04-01 10:06:00,24.5,1,0,28.9,0,7
SUB00714,HH00714,followup,EN10,2026-03-13 09:22:00,2026-03-13 10:43:00,37.7,0,0,18.4,0,0
SUB00715,HH00715,followup,EN12,2026-03-02 09:12:00,2026-03-02 10:45:00,62.7,1,0,21.1,0,3
SUB00716,HH00716,followup,EN11,2026-04-01 09:27:00,2026-04-01 10:24:00,40.3,0,1,33.1,0,3
SUB00717,HH00717,followup,EN01,2026-04-10 09:34:00,2026-04-10 10:54:00,44.5,1,0,18.5,0,1
SUB00718,HH00718,followup,EN01,2026-04-14 09:50:00,2026-04-14 10:13:00,51.5,1,0,7.2,0,0
SUB00719,HH00719,followup,EN15,2026-03-18 09:42:00,2026-03-18 10:14:00,20.3,1,0,10.3,0,1
SUB00720,HH00720,followup,EN09,2026-03-14 09:34:00,2026-03-14 10:28:00,35.9,1,0,14.7,0,0
SUB00721,HH00721,followup,EN03,2026-03-06 09:50:00,2026-03-06 10:32:00,4,1,0,37.2,0,0
SUB00722,HH00722,followup,EN03,2026-03-27 09:39:00,2026-03-27 10:59:00,9.2,1,0,9.9,1,1
SUB00723,HH00723,followup,EN06,2026-03-16 09:24:00,2026-03-16 10:17:00,32.0,1,0,27.6,0,0
SUB00724,HH00724,followup,EN05,2026-04-03 09:13:00,2026-04-03 10:03:00,19.8,1,0,13.7,1,2
SUB00725,HH00725,followup,EN07,2026-04-03 09:31:00,2026-04-03 10:52:00,49.7,1,0,18.5,0,1
SUB00726,HH00726,followup,EN15,2026-03-29 09:33:00,2026-03-29 10:55:00,51.4,1,0,19.3,0,1
SUB00727,HH00727,followup,EN13,2026-03-31 09:43:00,2026-03-31 10:07:00,45.2,1,0,23.7,0,0
SUB00728,HH00728,followup,EN12,2026-03-31 09:34:00,2026-03-31 10:04:00,35.0,1,0,11.7,0,1
SUB00729,HH00729,followup,EN09,2026-03-31 09:44:00,2026-03-31 10:01:00,31.5,1,0,11.7,0,2
SUB00730,HH00730,followup,EN10,2026-03-04 09:16:00,2026-03-04 10:19:00,33.4,1,0,13.6,0,1
SUB00731,HH00731,followup,EN06,2026-04-04 09:38:00,2026-04-04 10:58:00,26.7,1,0,14.2,0,1
SUB00732,HH00732,followup,EN06,2026-04-10 09:53:00,2026-04-10 10:49:00,43.3,1,0,14.9,0,1
SUB00733,HH00733,followup,EN09,2026-03-27 09:01:00,2026-03-27 10:32:00,36.3,1,0,15.9,0,1
SUB00734,HH00734,followup,EN12,2026-04-02 09:21:00,2026-04-02 10:51:00,40.4,1,0,3,0,1
SUB00735,HH00735,followup,EN10,2026-03-02 09:44:00,2026-03-02 10:51:00,43.0,1,0,19.9,0,1
SUB00736,HH00736,followup,EN13,2026-03-23 09:23:00,2026-03-23 10:26:00,40.0,1,0,22.2,0,2
SUB00737,HH00737,followup,EN13,2026-04-05 09:18:00,2026-04-05 10:45:00,37.7,1,0,23.9,1,0
SUB00738,HH00738,followup,EN11,2026-03-23 09:56:00,2026-03-23 10:46:00,27.4,1,0,9.9,0,2
SUB00739,HH00739,followup,EN09,2026-04-03 09:31:00,2026-04-03 10:27:00,35.8,1,0,18.3,0,1
SUB00740,HH00740,followup,EN12,2026-03-15 09:15:00,2026-03-15 10:19:00,27.5,1,0,19.8,0,1
SUB00741,HH00741,followup,EN02,2026-04-03 09:26:00,2026-04-03 10:41:00,41.9,1,0,29.6,0,0
SUB00742,HH00742,followup,EN14,2026-03-19 09:07:00,2026-03-19 10:34:00,30.8,1,0,20.9,0,0
SUB00743,HH00743,followup,EN10,2026-03-01 09:56:00,2026-03-01 10:24:00,23.5,1,0,31.6,0,0
SUB00744,HH00744,followup,EN01,2026-03-05 09:33:00,2026-03-05 10:43:00,23.7,1,0,3,0,1
SUB00745,HH00745,followup,EN13,2026-03-05 09:44:00,2026-03-05 10:40:00,45.4,1,0,9.4,0,0
SUB00746,HH00746,followup,EN05,2026-03-12 09:59:00,2026-03-12 10:31:00,20.7,1,0,4.4,0,1
SUB00747,HH00747,followup,EN06,2026-03-26 09:05:00,2026-03-26 10:44:00,42.2,1,0,12.4,0,2
SUB00748,HH00748,followup,EN16,2026-03-20 09:11:00,2026-03-20 10:50:00,38.8,1,0,39.6,0,1
SUB00749,HH00749,followup,EN14,2026-04-06 09:32:00,2026-04-06 10:59:00,34.4,1,0,24.2,0,2
SUB00750,HH00750,followup,EN04,2026-04-01 09:42:00,2026-04-01 10:14:00,42.5,1,0,3,0,1
SUB00751,HH00751,followup,EN04,2026-03-17 09:54:00,2026-03-17 10:43:00,25.4,1,0,22.6,0,2
SUB00752,HH00752,followup,EN09,2026-04-01 09:44:00,2026-04-01 10:33:00,30.3,1,0,12.9,0,0
SUB00753,HH00753,followup,EN16,2026-03-06 09:45:00,2026-03-06 10:59:00,21.4,1,0,20.2,0,1
SUB00754,HH00754,followup,EN15,2026-03-06 09:26:00,2026-03-06 10:43:00,36.4,1,0,11.6,0,2
SUB00755,HH00755,followup,EN12,2026-04-09 09:57:00,2026-04-09 10:11:00,32.7,1,0,10.0,0,0
SUB00756,HH00756,followup,EN03,2026-03-06 09:47:00,2026-03-06 10:28:00,18.3,1,0,18.9,0,0
SUB00757,HH00757,followup,EN12,2026-03-04 09:11:00,2026-03-04 10:25:00,35.1,1,0,26.4,0,2
SUB00758,HH00758,followup,EN05,2026-03-08 09:30:00,2026-03-08 10:17:00,32.1,1,0,25.9,1,1
SUB00759,HH00759,followup,EN13,2026-04-04 09:42:00,2026-04-04 10:57:00,37.4,1,0,10.6,0,0
SUB00760,HH00760,followup,EN04,2026-03-12 09:11:00,2026-03-12 10:46:00,50.4,1,0,17.2,0,0
SUB00761,HH00761,followup,EN16,2026-04-07 09:36:00,2026-04-07 10:13:00,35.3,1,0,29.8,0,4
SUB00762,HH00762,followup,EN04,2026-03-22 09:59:00,2026-03-22 10:48:00,32.7,1,0,23.3,0,0
SUB00763,HH00763,followup,EN07,2026-03-14 09:07:00,2026-03-14 10:38:00,49.9,0,0,21.6,0,0
SUB00764,HH00764,followup,EN14,2026-03-12 09:10:00,2026-03-12 10:15:00,39.9,1,0,15.4,0,3
SUB00765,HH00765,followup,EN15,2026-03-30 09:19:00,2026-03-30 10:51:00,44.5,1,0,15.3,0,0
SUB00766,HH00766,followup,EN14,2026-03-05 09:55:00,2026-03-05 10:08:00,40.9,1,0,23.7,0,1
SUB00767,HH00767,followup,EN05,2026-03-07 09:58:00,2026-03-07 10:25:00,40.0,1,0,3,0,3
SUB00768,HH00768,followup,EN14,2026-03-13 09:48:00,2026-03-13 10:16:00,33.8,1,0,26.0,1,1
SUB00769,HH00769,followup,EN16,2026-03-18 09:32:00,2026-03-18 10:21:00,54.5,1,0,8.5,0,1
SUB00770,HH00770,followup,EN14,2026-03-13 09:14:00,2026-03-13 10:11:00,37.6,1,0,18.0,0,0
SUB00771,HH00771,followup,EN01,2026-03-27 09:52:00,2026-03-27 10:51:00,56.6,1,0,30.5,0,1
SUB00772,HH00772,followup,EN16,2026-03-27 09:27:00,2026-03-27 10:33:00,48.5,0,0,7.7,0,1
SUB00773,HH00773,followup,EN09,2026-03-13 09:34:00,2026-03-13 10:02:00,36.3,1,0,24.2,0,2
SUB00774,HH00774,followup,EN11,2026-03-20 09:06:00,2026-03-20 10:53:00,37.7,0,1,27.1,0,3
SUB00775,HH00775,followup,EN11,2026-03-12 09:15:00,2026-03-12 10:35:00,23.6,1,0,13.4,1,4
SUB00776,HH00776,followup,EN15,2026-04-03 09:07:00,2026-04-03 10:55:00,36.6,1,0,28.0,0,1
SUB00777,HH00777,followup,EN13,2026-03-27 09:09:00,2026-03-27 10:46:00,53.4,1,0,17.1,0,2
SUB00778,HH00778,followup,EN11,2026-03-05 09:41:00,2026-03-05 10:36:00,21.5,1,0,11.1,1,3
SUB00779,HH00779,followup,EN08,2026-04-12 09:06:00,2026-04-12 10:22:00,50.8,1,0,20.3,0,1
SUB00780,HH00780,followup,EN04,2026-04-05 09:42:00,2026-04-05 10:45:00,36.8,1,0,27.4,0,0
SUB00781,HH00781,followup,EN11,2026-03-09 09:58:00,2026-03-09 10:34:00,44.4,1,0,23.0,0,3
SUB00782,HH00782,followup,EN10,2026-03-07 09:31:00,2026-03-07 10:15:00,30.2,0,1,23.8,0,0
SUB00783,HH00783,followup,EN04,2026-03-15 09:40:00,2026-03-15 10:30:00,40.0,1,0,6.3,1,2
SUB00784,HH00784,followup,EN06,2026-04-03 09:16:00,2026-04-03 10:23:00,36.2,0,0,19.8,0,1
SUB00785,HH00785,followup,EN08,2026-04-06 09:22:00,2026-04-06 10:50:00,30.4,1,0,29.6,0,0
SUB00786,HH00786,followup,EN01,2026-04-01 09:37:00,2026-04-01 10:54:00,43.9,1,0,10.1,0,1
SUB00787,HH00787,followup,EN09,2026-03-17 09:30:00,2026-03-17 10:09:00,35.1,1,0,16.8,0,1
SUB00788,HH00788,followup,EN08,2026-04-08 09:40:00,2026-04-08 10:40:00,16.2,1,0,27.6,0,1
SUB00789,HH00789,followup,EN02,2026-03-06 09:18:00,2026-03-06 10:51:00,46.4,0,0,29.3,0,1
SUB00790,HH00790,followup,EN14,2026-03-20 09:02:00,2026-03-20 10:22:00,36.6,1,0,19.6,0,0
SUB00791,HH00791,followup,EN07,2026-03-21 09:53:00,2026-03-21 10:22:00,30.2,1,0,11.9,0,0
SUB00792,HH00792,followup,EN08,2026-03-09 09:44:00,2026-03-09 10:49:00,31.7,1,0,10.5,0,2
SUB00793,HH00793,followup,EN15,2026-04-14 09:43:00,2026-04-14 10:00:00,19.6,1,0,18.1,0,1
SUB00794,HH00794,followup,EN10,2026-03-05 09:23:00,2026-03-05 10:04:00,44.2,0,0,15.4,0,0
SUB00795,HH00795,followup,EN01,2026-03-10 09:15:00,2026-03-10 10:09:00,33.8,1,0,12.8,0,2
SUB00796,HH00796,followup,EN01,2026-03-25 09:32:00,2026-03-25 10:12:00,28.2,1,0,19.1,0,1
SUB00797,HH00797,followup,EN14,2026-03-07 09:46:00,2026-03-07 10:16:00,58.0,1,0,26.6,0,1
SUB00798,HH00798,followup,EN04,2026-03-30 09:57:00,2026-03-30 10:34:00,47.4,1,0,17.6,0,1
SUB00799,HH00799,followup,EN13,2026-03-05 09:20:00,2026-03-05 10:22:00,46.4,0,0,23.0,0,1
SUB00800,HH00800,followup,EN05,2026-03-15 09:19:00,2026-03-15 10:25:00,20.0,1,0,14.4,0,0
SUB00801,HH00801,followup,EN11,2026-04-08 09:46:00,2026-04-08 10:30:00,21.7,0,0,5.2,0,4
SUB00802,HH00802,followup,EN04,2026-04-08 09:55:00,2026-04-08 10:25:00,43.0,1,0,11.9,0,2
SUB00803,HH00803,followup,EN11,2026-04-03 09:56:00,2026-04-03 10:29:00,35.6,1,0,3,0,3
SUB00804,HH00804,followup,EN12,2026-03-08 09:14:00,2026-03-08 10:04:00,33.4,1,0,21.9,0,2
SUB00805,HH00805,followup,EN13,2026-03-24 09:57:00,2026-03-24 10:31:00,43.3,1,0,20.0,0,0
SUB00806,HH00806,followup,EN03,2026-04-05 09:51:00,2026-04-05 10:04:00,20.8,1,0,18.1,0,1
SUB00807,HH00807,followup,EN12,2026-03-25 09:15:00,2026-03-25 10:29:00,36.9,1,0,9.0,0,0
SUB00808,HH00808,followup,EN04,2026-03-26 09:07:00,2026-03-26 10:13:00,24.5,1,0,10.6,0,0
SUB00809,HH00809,followup,EN01,2026-03-01 09:33:00,2026-03-01 10:13:00,36.2,1,0,15.4,0,1
SUB00810,HH00810,followup,EN06,2026-03-16 09:42:00,2026-03-16 10:36:00,19.6,1,0,25.7,0,0
SUB00811,HH00811,followup,EN02,2026-03-25 09:31:00,2026-03-25 10:42:00,32.9,1,0,30.1,0,1
SUB00812,HH00812,followup,EN05,2026-03-06 09:10:00,2026-03-06 10:45:00,29.6,1,0,8.0,0,1
SUB00813,HH00813,followup,EN06,2026-03-11 09:05:00,2026-03-11 10:37:00,38.3,1,0,33.5,0,0
SUB00814,HH00814,followup,EN07,2026-04-03 09:31:00,2026-04-03 10:00:00,34.3,1,0,36.5,0,1
SUB00815,HH00815,followup,EN09,2026-03-06 09:18:00,2026-03-06 10:01:00,38.9,1,0,25.1,0,1
SUB00816,HH00816,followup,EN13,2026-03-15 09:16:00,2026-03-15 10:23:00,20.7,1,0,8.0,0,0
SUB00817,HH00817,followup,EN14,2026-03-21 09:21:00,2026-03-21 10:40:00,27.2,1,0,26.3,0,0
SUB00818,HH00818,followup,EN04,2026-03-06 09:00:00,2026-03-06 10:55:00,36.8,1,0,24.0,0,1
SUB00819,HH00819,followup,EN15,2026-03-04 09:50:00,2026-03-04 10:15:00,47.3,1,0,18.1,0,0
SUB00820,HH00820,followup,EN14,2026-03-11 09:35:00,2026-03-11 10:32:00,40.0,1,0,6.8,0,2
SUB00821,HH00821,followup,EN02,2026-03-30 09:08:00,2026-03-30 10:16:00,25.5,1,0,15.3,0,0
SUB00822,HH00822,followup,EN11,2026-03-02 09:20:00,2026-03-02 10:26:00,40.9,1,0,4.8,0,5
SUB00823,HH00823,followup,EN11,2026-03-10 09:18:00,2026-03-10 10:17:00,39.5,1,0,12.6,0,4
SUB00824,HH00824,followup,EN01,2026-03-21 09:56:00,2026-03-21 10:35:00,50.8,1,0,13.0,0,2
SUB00825,HH00825,followup,EN14,2026-04-05 09:03:00,2026-04-05 10:52:00,34.8,1,0,3,0,2
SUB00826,HH00826,followup,EN06,2026-03-26 09:36:00,2026-03-26 10:03:00,32.5,0,0,33.3,0,0
SUB00827,HH00827,followup,EN10,2026-04-13 09:56:00,2026-04-13 10:42:00,45.1,0,0,3,0,1
SUB00828,HH00828,followup,EN03,2026-03-05 09:28:00,2026-03-05 10:57:00,7.1,1,0,30.8,1,0
SUB00829,HH00829,followup,EN02,2026-04-12 09:23:00,2026-04-12 10:18:00,55.4,1,0,31.3,0,2
SUB00830,HH00830,followup,EN02,2026-03-06 09:20:00,2026-03-06 10:43:00,43.3,1,0,10.9,0,0
SUB00831,HH00831,followup,EN04,2026-04-13 09:30:00,2026-04-13 10:36:00,42.4,1,0,46.1,0,0
SUB00832,HH00832,followup,EN10,2026-03-22 09:54:00,2026-03-22 10:12:00,25.2,1,0,27.9,0,1
SUB00833,HH00833,followup,EN15,2026-04-01 09:11:00,2026-04-01 10:47:00,42.8,1,0,36.1,0,1
SUB00834,HH00834,followup,EN10,2026-03-05 09:48:00,2026-03-05 10:27:00,38.8,1,0,22.4,0,1
SUB00835,HH00835,followup,EN13,2026-04-14 09:18:00,2026-04-14 10:36:00,44.7,1,0,14.4,0,0
SUB00836,HH00836,followup,EN16,2026-03-31 09:11:00,2026-03-31 10:59:00,29.8,1,0,22.1,0,0
SUB00837,HH00837,followup,EN06,2026-03-11 09:00:00,2026-03-11 10:08:00,42.5,1,0,19.2,0,1
SUB00838,HH00838,followup,EN11,2026-04-06 09:40:00,2026-04-06 10:47:00,40.6,1,0,17.3,0,3
SUB00839,HH00839,followup,EN13,2026-03-24 09:10:00,2026-03-24 10:39:00,34.0,1,0,19.9,0,1
SUB00840,HH00840,followup,EN04,2026-03-09 09:00:00,2026-03-09 10:35:00,47.2,1,0,14.5,0,1
SUB00841,HH00841,followup,EN16,2026-03-18 09:24:00,2026-03-18 10:23:00,39.2,1,0,14.3,0,0
SUB00842,HH00842,followup,EN10,2026-04-13 09:31:00,2026-04-13 10:48:00,45.4,1,0,30.4,0,0
SUB00843,HH00843,followup,EN16,2026-03-02 09:51:00,2026-03-02 10:55:00,48.2,1,0,6.6,1,1
SUB00844,HH00844,followup,EN03,2026-03-28 09:18:00,2026-03-28 10:06:00,15.8,1,0,34.3,0,3
SUB00845,HH00845,followup,EN02,2026-04-05 09:47:00,2026-04-05 10:51:00,29.7,1,0,21.6,0,0
SUB00846,HH00846,followup,EN11,2026-03-03 09:41:00,2026-03-03 10:32:00,40.9,1,0,27.3,0,2
SUB00847,HH00847,followup,EN14,2026-03-18 09:21:00,2026-03-18 10:06:00,50.6,1,0,47.0,0,2
SUB00848,HH00848,followup,EN12,2026-03-06 09:29:00,2026-03-06 10:54:00,49.7,1,0,17.9,0,0
SUB00849,HH00849,followup,EN10,2026-04-13 09:01:00,2026-04-13 10:11:00,42.3,1,0,28.8,0,1
SUB00850,HH00850,followup,EN15,2026-03-17 09:40:00,2026-03-17 10:24:00,38.7,1,0,11.1,0,1
SUB00851,HH00851,followup,EN04,2026-03-15 09:56:00,2026-03-15 10:32:00,27.1,1,0,10.4,1,1
SUB00852,HH00852,followup,EN12,2026-03-10 09:09:00,2026-03-10 10:00:00,27.1,1,0,3.2,0,0
SUB00853,HH00853,followup,EN06,2026-03-24 09:26:00,2026-03-24 10:54:00,21.9,1,0,3,0,3
SUB00854,HH00854,followup,EN16,2026-03-15 09:53:00,2026-03-15 10:38:00,28.4,1,0,5.2,0,0
SUB00855,HH00855,followup,EN03,2026-03-31 09:30:00,2026-03-31 10:55:00,19.4,1,0,21.8,0,2
SUB00856,HH00856,followup,EN09,2026-04-09 09:21:00,2026-04-09 10:26:00,33.4,0,0,25.3,0,0
SUB00857,HH00857,followup,EN04,2026-04-08 09:27:00,2026-04-08 10:25:00,50.4,1,0,14.0,0,0
SUB00858,HH00858,followup,EN11,2026-03-19 09:11:00,2026-03-19 10:59:00,23.7,1,0,13.7,0,3
SUB00859,HH00859,followup,EN07,2026-04-12 09:46:00,2026-04-12 10:58:00,34.8,1,0,7.9,0,0
SUB00860,HH00860,followup,EN15,2026-04-01 09:25:00,2026-04-01 10:46:00,42.6,1,0,12.0,0,0
SUB00861,HH00861,followup,EN08,2026-03-31 09:23:00,2026-03-31 10:56:00,27.2,1,0,18.6,0,1
SUB00862,HH00862,followup,EN14,2026-04-08 09:25:00,2026-04-08 10:03:00,45.9,1,0,23.0,0,0
SUB00863,HH00863,followup,EN03,2026-04-13 09:06:00,2026-04-13 10:02:00,11.1,1,0,4.3,0,2
SUB00864,HH00864,followup,EN16,2026-03-27 09:19:00,2026-03-27 10:28:00,40.8,1,0,14.9,0,0
SUB00865,HH00865,followup,EN09,2026-04-09 09:48:00,2026-04-09 10:42:00,43.4,1,0,21.1,0,0
SUB00866,HH00866,followup,EN07,2026-03-09 09:53:00,2026-03-09 10:28:00,47.9,1,0,30.5,0,0
SUB00867,HH00867,followup,EN07,2026-03-24 09:31:00,2026-03-24 10:24:00,46.9,0,1,10.6,0,1
SUB00868,HH00868,followup,EN07,2026-03-28 09:20:00,2026-03-28 10:45:00,39.0,1,0,20.7,0,0
SUB00869,HH00869,followup,EN14,2026-03-06 09:09:00,2026-03-06 10:17:00,29.1,1,0,4.4,0,1
SUB00870,HH00870,followup,EN08,2026-03-24 09:03:00,2026-03-24 10:00:00,32.0,1,0,22.4,0,0
SUB00871,HH00871,followup,EN08,2026-03-13 09:55:00,2026-03-13 10:58:00,32.4,1,0,29.5,0,0
SUB00872,HH00872,followup,EN16,2026-03-06 09:33:00,2026-03-06 10:38:00,25.0,1,0,17.0,0,0
SUB00873,HH00873,followup,EN08,2026-04-10 09:50:00,2026-04-10 10:00:00,40.4,1,0,30.4,0,0
SUB00874,HH00874,followup,EN03,2026-04-09 09:29:00,2026-04-09 10:06:00,12.2,1,0,9.2,0,3
SUB00875,HH00875,followup,EN08,2026-04-12 09:03:00,2026-04-12 10:18:00,23.3,1,0,30.0,0,1
SUB00876,HH00876,followup,EN09,2026-03-07 09:12:00,2026-03-07 10:17:00,52.8,1,0,14.6,0,1
SUB00877,HH00877,followup,EN10,2026-04-13 09:17:00,2026-04-13 10:24:00,31.4,1,0,11.8,0,3
SUB00878,HH00878,followup,EN06,2026-03-04 09:46:00,2026-03-04 10:44:00,40.2,1,0,11.8,0,0
SUB00879,HH00879,followup,EN04,2026-04-12 09:17:00,2026-04-12 10:39:00,51.3,1,0,15.7,0,2
SUB00880,HH00880,followup,EN02,2026-03-17 09:17:00,2026-03-17 10:18:00,31.8,1,0,21.7,0,2
SUB00881,HH00881,followup,EN02,2026-03-02 09:10:00,2026-03-02 10:04:00,42.4,0,0,13.4,0,1
SUB00882,HH00882,followup,EN10,2026-03-25 09:03:00,2026-03-25 10:19:00,35.1,1,0,21.6,0,0
SUB00883,HH00883,followup,EN11,2026-04-10 09:49:00,2026-04-10 10:13:00,37.6,1,0,24.6,0,3
SUB00884,HH00884,followup,EN10,2026-03-02 09:59:00,2026-03-02 10:00:00,23.3,0,0,12.4,0,2
SUB00885,HH00885,followup,EN07,2026-03-30 09:47:00,2026-03-30 10:29:00,21.6,1,0,17.3,0,0
SUB00886,HH00886,followup,EN08,2026-03-04 09:37:00,2026-03-04 10:57:00,33.3,1,0,18.5,0,0
SUB00887,HH00887,followup,EN08,2026-03-17 09:21:00,2026-03-17 10:26:00,38.2,1,0,24.6,0,0
SUB00888,HH00888,followup,EN01,2026-04-03 09:50:00,2026-04-03 10:20:00,31.7,1,0,32.7,0,1
SUB00889,HH00889,followup,EN11,2026-03-08 09:15:00,2026-03-08 10:51:00,28.7,1,0,37.7,0,5
SUB00890,HH00890,followup,EN12,2026-03-20 09:43:00,2026-03-20 10:08:00,53.2,1,0,12.8,0,0
SUB00891,HH00891,followup,EN12,2026-03-28 09:10:00,2026-03-28 10:38:00,49.1,1,0,18.0,0,0
SUB00892,HH00892,followup,EN13,2026-03-02 09:42:00,2026-03-02 10:57:00,35.1,1,0,3,0,2
SUB00893,HH00893,followup,EN02,2026-04-07 09:35:00,2026-04-07 10:25:00,25.8,1,0,3,0,1
SUB00894,HH00894,followup,EN04,2026-04-06 09:36:00,2026-04-06 10:24:00,30.1,1,0,27.0,0,0
SUB00895,HH00895,followup,EN10,2026-04-12 09:58:00,2026-04-12 10:44:00,39.2,1,0,23.0,0,1
SUB00896,HH00896,followup,EN11,2026-03-15 09:01:00,2026-03-15 10:20:00,37.4,1,0,23.1,0,4
SUB00897,HH00897,followup,EN06,2026-04-14 09:43:00,2026-04-14 10:01:00,49.7,1,0,3,0,1
SUB00898,HH00898,followup,EN07,2026-03-10 09:21:00,2026-03-10 10:38:00,32.9,1,0,16.0,0,1
SUB00899,HH00899,followup,EN05,2026-03-20 09:15:00,2026-03-20 10:08:00,49.9,1,0,18.3,0,0
SUB00900,HH00900,followup,EN13,2026-04-01 09:02:00,2026-04-01 10:35:00,35.5,1,0,22.3,0,1
SUB00901,HH00901,followup,EN14,2026-03-13 09:17:00,2026-03-13 10:02:00,31.3,1,0,18.2,0,2
SUB00902,HH00902,followup,EN11,2026-04-14 09:19:00,2026-04-14 10:29:00,20.9,1,0,15.2,0,3
SUB00903,HH00903,followup,EN04,2026-04-05 09:37:00,2026-04-05 10:30:00,23.5,1,0,43.0,0,1
SUB00904,HH00904,followup,EN14,2026-04-11 09:48:00,2026-04-11 10:25:00,26.3,1,0,6.6,0,2
SUB00905,HH00905,followup,EN03,2026-03-25 09:30:00,2026-03-25 10:27:00,11.3,1,0,19.3,0,0
SUB00906,HH00906,followup,EN04,2026-04-10 09:24:00,2026-04-10 10:38:00,36.2,1,0,3,0,0
SUB00907,HH00907,followup,EN03,2026-03-14 09:13:00,2026-03-14 10:17:00,20.1,1,0,8.6,0,2
SUB00908,HH00908,followup,EN13,2026-04-06 09:59:00,2026-04-06 10:00:00,25.1,1,0,16.9,0,0
SUB00909,HH00909,followup,EN14,2026-03-02 09:19:00,2026-03-02 10:26:00,34.2,1,0,8.2,0,0
SUB00910,HH00910,followup,EN03,2026-03-31 09:44:00,2026-03-31 10:45:00,14.2,1,0,12.7,0,1
SUB00911,HH00911,followup,EN03,2026-03-04 09:33:00,2026-03-04 10:05:00,14.5,0,1,3,0,0
SUB00912,HH00912,followup,EN06,2026-04-06 09:50:00,2026-04-06 10:15:00,54.0,1,0,28.1,0,1
SUB00913,HH00913,followup,EN15,2026-03-28 09:58:00,2026-03-28 10:15:00,34.5,1,0,3,1,2
SUB00914,HH00914,followup,EN14,2026-03-25 09:55:00,2026-03-25 10:32:00,38.2,1,0,10.4,0,2
SUB00915,HH00915,followup,EN13,2026-03-21 09:31:00,2026-03-21 10:32:00,43.7,1,0,11.1,0,0
SUB00916,HH00916,followup,EN12,2026-03-20 09:27:00,2026-03-20 10:40:00,34.0,1,0,3,0,2
SUB00917,HH00917,followup,EN04,2026-03-18 09:11:00,2026-03-18 10:36:00,33.5,1,0,15.9,0,0
SUB00918,HH00918,followup,EN16,2026-03-27 09:07:00,2026-03-27 10:08:00,25.4,1,0,3,0,2
SUB00919,HH00919,followup,EN05,2026-04-07 09:25:00,2026-04-07 10:13:00,48.2,1,0,21.0,0,1
SUB00920,HH00920,followup,EN16,2026-04-13 09:34:00,2026-04-13 10:41:00,30.4,1,0,22.8,0,0
SUB00921,HH00921,followup,EN02,2026-03-31 09:10:00,2026-03-31 10:39:00,34.7,1,0,18.9,0,0
SUB00922,HH00922,followup,EN04,2026-03-21 09:33:00,2026-03-21 10:17:00,43.5,1,0,21.1,0,2
SUB00923,HH00923,followup,EN08,2026-03-28 09:03:00,2026-03-28 10:17:00,36.3,1,0,31.1,0,1
SUB00924,HH00924,followup,EN15,2026-04-06 09:36:00,2026-04-06 10:21:00,48.6,1,0,28.4,0,2
SUB00925,HH00925,followup,EN10,2026-03-08 09:08:00,2026-03-08 10:10:00,27.1,1,0,17.2,0,2
SUB00926,HH00926,followup,EN09,2026-03-09 09:08:00,2026-03-09 10:33:00,28.2,1,0,10.1,0,0
SUB00927,HH00927,followup,EN01,2026-03-07 09:30:00,2026-03-07 10:30:00,47.0,1,0,5.9,0,2
