hhid,payment_cycle,scheduled_date,actual_date,provider,transfer_amount_expected,transfer_amount_paid,failed_payment,failure_reason
HH00948,2,2025-08-30,2025-09-03,LumoraPay,65,65,0,
HH00948,3,2025-10-29,2025-11-03,LumoraPay,65,65,0,
HH00948,4,2025-12-28,2025-12-28,LumoraPay,65,65,0,
HH00949,1,2025-07-01,2025-07-03,LumoraPay,65,65,0,
HH00949,2,2025-08-30,2025-09-03,LumoraPay,65,65,0,
HH00949,3,2025-10-29,2025-10-29,LumoraPay,65,65,0,
HH00949,4,2025-12-28,2025-12-30,LumoraPay,65,65,0,
HH00950,1,2025-07-01,,PostBank,0,0,0,
HH00950,2,2025-08-30,,PostBank,0,0,0,
HH00950,3,2025-10-29,,PostBank,0,0,0,
HH00950,4,2025-12-28,,PostBank,0,0,0,
HH00951,1,2025-07-01,,LumoraPay,0,0,0,
HH00951,2,2025-08-30,,LumoraPay,0,0,0,
HH00951,3,2025-10-29,,LumoraPay,0,0,0,
HH00951,4,2025-12-28,,LumoraPay,0,0,0,
HH00952,1,2025-07-01,,LumoraPay,0,0,0,
HH00952,2,2025-08-30,,LumoraPay,0,0,0,
HH00952,3,2025-10-29,,LumoraPay,0,0,0,
HH00952,4,2025-12-28,,LumoraPay,0,0,0,
HH00953,1,2025-07-01,,LumoraPay,65,0,1,inactive account
HH00953,2,2025-08-30,2025-08-30,LumoraPay,65,65,0,
HH00953,3,2025-10-29,2025-11-04,LumoraPay,65,65,0,
HH00953,4,2025-12-28,2026-01-01,LumoraPay,65,65,0,
HH00954,1,2025-07-01,2025-07-06,LumoraPay,65,65,0,
HH00954,2,2025-08-30,2025-08-31,LumoraPay,65,65,0,
HH00954,3,2025-10-29,,LumoraPay,65,0,1,provider outage
HH00954,4,2025-12-28,2025-12-29,LumoraPay,65,65,0,
HH00955,1,2025-07-01,2025-07-01,LumoraPay,65,65,0,
HH00955,2,2025-08-30,2025-09-05,LumoraPay,65,65,0,
HH00955,3,2025-10-29,2025-11-01,LumoraPay,65,65,0,
HH00955,4,2025-12-28,2026-01-02,LumoraPay,65,65,0,
HH00956,1,2025-07-01,2025-07-04,MobileCash,65,65,0,
HH00956,2,2025-08-30,2025-09-08,MobileCash,65,65,0,
HH00956,3,2025-10-29,2025-11-01,MobileCash,65,65,0,
HH00956,4,2025-12-28,2026-01-15,MobileCash,65,65,0,
HH00957,1,2025-07-01,2025-07-11,MobileCash,65,65,0,
HH00957,2,2025-08-30,2025-09-12,MobileCash,65,65,0,
HH00957,3,2025-10-29,2025-10-30,MobileCash,65,65,0,
HH00957,4,2025-12-28,2026-01-08,MobileCash,65,65,0,
HH00958,1,2025-07-01,,PostBank,0,0,0,
HH00958,2,2025-08-30,,PostBank,0,0,0,
HH00958,3,2025-10-29,,PostBank,0,0,0,
HH00958,4,2025-12-28,,PostBank,0,0,0,
HH00959,1,2025-07-01,,LumoraPay,0,0,0,
HH00959,2,2025-08-30,,LumoraPay,0,0,0,
HH00959,3,2025-10-29,,LumoraPay,0,0,0,
HH00959,4,2025-12-28,,LumoraPay,0,0,0,
HH00960,1,2025-07-01,,MobileCash,0,0,0,
HH00960,2,2025-08-30,,MobileCash,0,0,0,
HH00960,3,2025-10-29,,MobileCash,0,0,0,
HH00960,4,2025-12-28,,MobileCash,0,0,0,
HH00961,1,2025-07-01,2025-07-08,MobileCash,65,65,0,
HH00961,2,2025-08-30,2025-08-31,MobileCash,65,65,0,
HH00961,3,2025-10-29,2025-11-02,MobileCash,65,65,0,
HH00961,4,2025-12-28,2026-01-03,MobileCash,65,65,0,
HH00962,1,2025-07-01,,PostBank,0,0,0,
HH00962,2,2025-08-30,,PostBank,0,0,0,
HH00962,3,2025-10-29,,PostBank,0,0,0,
HH00962,4,2025-12-28,,PostBank,0,0,0,
HH00963,1,2025-07-01,2025-07-01,PostBank,65,65,0,
HH00963,2,2025-08-30,2025-09-05,PostBank,65,65,0,
HH00963,3,2025-10-29,2025-11-04,PostBank,65,65,0,
HH00963,4,2025-12-28,2025-12-30,PostBank,65,65,0,
HH00964,1,2025-07-01,2025-07-07,MobileCash,65,65,0,
HH00964,2,2025-08-30,2025-09-02,MobileCash,65,65,0,
HH00964,3,2025-10-29,,MobileCash,65,0,1,provider outage
HH00964,4,2025-12-28,2026-01-05,MobileCash,65,65,0,
HH00965,1,2025-07-01,2025-07-04,LumoraPay,65,65,0,
HH00965,2,2025-08-30,,LumoraPay,65,0,1,missing national id
HH00965,3,2025-10-29,2025-11-02,LumoraPay,65,65,0,
HH00965,4,2025-12-28,2025-12-28,LumoraPay,65,65,0,
HH00966,1,2025-07-01,,MobileCash,0,0,0,
HH00966,2,2025-08-30,,MobileCash,0,0,0,
HH00966,3,2025-10-29,,MobileCash,0,0,0,
HH00966,4,2025-12-28,,MobileCash,0,0,0,
HH00967,1,2025-07-01,,MobileCash,0,0,0,
HH00967,2,2025-08-30,,MobileCash,0,0,0,
HH00967,3,2025-10-29,,MobileCash,0,0,0,
HH00967,4,2025-12-28,,MobileCash,0,0,0,
HH00968,1,2025-07-01,2025-07-03,MobileCash,65,65,0,
HH00968,2,2025-08-30,2025-09-10,MobileCash,65,65,0,
HH00968,3,2025-10-29,2025-11-02,MobileCash,65,65,0,
HH00968,4,2025-12-28,2026-01-11,MobileCash,65,65,0,
HH00969,1,2025-07-01,2025-07-06,MobileCash,65,65,0,
HH00969,2,2025-08-30,2025-09-03,MobileCash,65,65,0,
HH00969,3,2025-10-29,2025-11-06,MobileCash,65,65,0,
HH00969,4,2025-12-28,2025-12-31,MobileCash,65,65,0,
HH00970,1,2025-07-01,,MobileCash,0,0,0,
HH00970,2,2025-08-30,,MobileCash,0,0,0,
HH00970,3,2025-10-29,,MobileCash,0,0,0,
HH00970,4,2025-12-28,,MobileCash,0,0,0,
HH00971,1,2025-07-01,2025-07-01,LumoraPay,65,65,0,
HH00971,2,2025-08-30,2025-09-09,LumoraPay,65,65,0,
HH00971,3,2025-10-29,2025-11-09,LumoraPay,65,65,0,
HH00971,4,2025-12-28,2026-01-04,LumoraPay,65,65,0,
HH00972,1,2025-07-01,2025-07-01,PostBank,65,65,0,
HH00972,2,2025-08-30,2025-08-31,PostBank,65,65,0,
HH00972,3,2025-10-29,2025-11-01,PostBank,65,65,0,
HH00972,4,2025-12-28,2025-12-29,PostBank,65,65,0,
HH00973,1,2025-07-01,,MobileCash,0,0,0,
HH00973,2,2025-08-30,,MobileCash,0,0,0,
HH00973,3,2025-10-29,,MobileCash,0,0,0,
HH00973,4,2025-12-28,,MobileCash,0,0,0,
HH00974,1,2025-07-01,2025-07-10,LumoraPay,65,65,0,
HH00974,2,2025-08-30,2025-09-06,LumoraPay,65,65,0,
HH00974,3,2025-10-29,2025-10-29,LumoraPay,65,65,0,
HH00974,4,2025-12-28,2026-01-02,LumoraPay,65,65,0,
HH00975,1,2025-07-01,,LumoraPay,0,0,0,
HH00975,2,2025-08-30,,LumoraPay,0,0,0,
HH00975,3,2025-10-29,,LumoraPay,0,0,0,
HH00975,4,2025-12-28,,LumoraPay,0,0,0,
HH00976,1,2025-07-01,,LumoraPay,0,0,0,
HH00976,2,2025-08-30,,LumoraPay,0,0,0,
HH00976,3,2025-10-29,,LumoraPay,0,0,0,
HH00976,4,2025-12-28,,LumoraPay,0,0,0,
HH00977,1,2025-07-01,2025-07-16,MobileCash,65,65,0,
HH00977,2,2025-08-30,2025-09-08,MobileCash,65,65,0,
HH00977,3,2025-10-29,2025-10-29,MobileCash,65,65,0,
HH00977,4,2025-12-28,2026-01-02,MobileCash,65,65,0,
HH00978,1,2025-07-01,2025-07-03,LumoraPay,65,65,0,
HH00978,2,2025-08-30,2025-09-03,LumoraPay,65,65,0,
HH00978,3,2025-10-29,2025-11-02,LumoraPay,65,65,0,
HH00978,4,2025-12-28,2025-12-30,LumoraPay,65,65,0,
HH00979,1,2025-07-01,2025-07-05,PostBank,65,65,0,
HH00979,2,2025-08-30,2025-08-30,PostBank,65,65,0,
HH00979,3,2025-10-29,2025-11-02,PostBank,65,65,0,
HH00979,4,2025-12-28,2026-01-03,PostBank,65,65,0,
HH00980,1,2025-07-01,2025-07-01,PostBank,65,65,0,
HH00980,2,2025-08-30,2025-09-04,PostBank,65,65,0,
HH00980,3,2025-10-29,2025-11-03,PostBank,65,65,0,
HH00980,4,2025-12-28,2026-01-06,PostBank,65,65,0,
HH00981,1,2025-07-01,,MobileCash,0,0,0,
HH00981,2,2025-08-30,,MobileCash,0,0,0,
HH00981,3,2025-10-29,,MobileCash,0,0,0,
HH00981,4,2025-12-28,,MobileCash,0,0,0,
HH00982,1,2025-07-01,,PostBank,0,0,0,
HH00982,2,2025-08-30,,PostBank,0,0,0,
HH00982,3,2025-10-29,,PostBank,0,0,0,
HH00982,4,2025-12-28,,PostBank,0,0,0,
HH00983,1,2025-07-01,,PostBank,0,0,0,
HH00983,2,2025-08-30,,PostBank,0,0,0,
HH00983,3,2025-10-29,,PostBank,0,0,0,
HH00983,4,2025-12-28,,PostBank,0,0,0,
HH00984,1,2025-07-01,,LumoraPay,0,0,0,
HH00984,2,2025-08-30,,LumoraPay,0,0,0,
HH00984,3,2025-10-29,,LumoraPay,0,0,0,
HH00984,4,2025-12-28,,LumoraPay,0,0,0,
HH00985,1,2025-07-01,,MobileCash,0,0,0,
HH00985,2,2025-08-30,,MobileCash,0,0,0,
HH00985,3,2025-10-29,,MobileCash,0,0,0,
HH00985,4,2025-12-28,,MobileCash,0,0,0,
HH00986,1,2025-07-01,,MobileCash,0,0,0,
HH00986,2,2025-08-30,,MobileCash,0,0,0,
HH00986,3,2025-10-29,,MobileCash,0,0,0,
HH00986,4,2025-12-28,,MobileCash,0,0,0,
HH00987,1,2025-07-01,2025-07-01,LumoraPay,65,65,0,
HH00987,2,2025-08-30,2025-09-08,LumoraPay,65,65,0,
HH00987,3,2025-10-29,2025-11-01,LumoraPay,65,65,0,
HH00987,4,2025-12-28,,LumoraPay,65,0,1,inactive account
HH00988,1,2025-07-01,2025-07-02,PostBank,65,65,0,
HH00988,2,2025-08-30,,PostBank,65,0,1,provider outage
HH00988,3,2025-10-29,2025-11-01,PostBank,65,65,0,
HH00988,4,2025-12-28,2026-01-01,PostBank,65,65,0,
HH00989,1,2025-07-01,2025-07-06,LumoraPay,65,65,0,
HH00989,2,2025-08-30,2025-08-30,LumoraPay,65,65,0,
HH00989,3,2025-10-29,2025-11-07,LumoraPay,65,65,0,
HH00989,4,2025-12-28,2025-12-28,LumoraPay,65,65,0,
HH00990,1,2025-07-01,2025-07-11,PostBank,65,65,0,
HH00990,2,2025-08-30,2025-09-03,PostBank,65,65,0,
HH00990,3,2025-10-29,2025-11-03,PostBank,65,65,0,
HH00990,4,2025-12-28,2026-01-03,PostBank,65,65,0,
HH00991,1,2025-07-01,,PostBank,0,0,0,
HH00991,2,2025-08-30,,PostBank,0,0,0,
HH00991,3,2025-10-29,,PostBank,0,0,0,
HH00991,4,2025-12-28,,PostBank,0,0,0,
HH00992,1,2025-07-01,,LumoraPay,0,0,0,
HH00992,2,2025-08-30,,LumoraPay,0,0,0,
HH00992,3,2025-10-29,,LumoraPay,0,0,0,
HH00992,4,2025-12-28,,LumoraPay,0,0,0,
HH00993,1,2025-07-01,,PostBank,0,0,0,
HH00993,2,2025-08-30,,PostBank,0,0,0,
HH00993,3,2025-10-29,,PostBank,0,0,0,
HH00993,4,2025-12-28,,PostBank,0,0,0,
HH00994,1,2025-07-01,2025-07-05,LumoraPay,65,65,0,
HH00994,2,2025-08-30,2025-08-31,LumoraPay,65,65,0,
HH00994,3,2025-10-29,2025-11-02,LumoraPay,65,65,0,
HH00994,4,2025-12-28,2026-01-05,LumoraPay,65,65,0,
HH00995,1,2025-07-01,2025-07-09,LumoraPay,65,65,0,
HH00995,2,2025-08-30,2025-09-05,LumoraPay,65,65,0,
HH00995,3,2025-10-29,2025-11-05,LumoraPay,65,65,0,
HH00995,4,2025-12-28,2026-01-01,LumoraPay,65,65,0,
HH00996,1,2025-07-01,,LumoraPay,0,0,0,
HH00996,2,2025-08-30,,LumoraPay,0,0,0,
HH00996,3,2025-10-29,,LumoraPay,0,0,0,
HH00996,4,2025-12-28,,LumoraPay,0,0,0,
HH00997,1,2025-07-01,,LumoraPay,0,0,0,
HH00997,2,2025-08-30,,LumoraPay,0,0,0,
HH00997,3,2025-10-29,,LumoraPay,0,0,0,
HH00997,4,2025-12-28,,LumoraPay,0,0,0,
HH00998,1,2025-07-01,2025-07-05,MobileCash,65,65,0,
HH00998,2,2025-08-30,2025-09-01,MobileCash,65,65,0,
HH00998,3,2025-10-29,2025-11-05,MobileCash,65,65,0,
HH00998,4,2025-12-28,2026-01-11,MobileCash,65,65,0,
HH00999,1,2025-07-01,,MobileCash,0,0,0,
HH00999,2,2025-08-30,,MobileCash,0,0,0,
HH00999,3,2025-10-29,,MobileCash,0,0,0,
HH00999,4,2025-12-28,,MobileCash,0,0,0,
HH01000,1,2025-07-01,2025-07-05,MobileCash,65,65,0,
HH01000,2,2025-08-30,2025-09-14,MobileCash,65,65,0,
HH01000,3,2025-10-29,2025-11-06,MobileCash,65,65,0,
HH01000,4,2025-12-28,2026-01-05,MobileCash,65,65,0,
HH01001,1,2025-07-01,,MobileCash,0,0,0,
HH01001,2,2025-08-30,,MobileCash,0,0,0,
HH01001,3,2025-10-29,,MobileCash,0,0,0,
HH01001,4,2025-12-28,,MobileCash,0,0,0,
HH01002,1,2025-07-01,2025-07-01,LumoraPay,65,65,0,
HH01002,2,2025-08-30,2025-09-04,LumoraPay,65,65,0,
HH01002,3,2025-10-29,,LumoraPay,65,0,1,inactive account
HH01002,4,2025-12-28,2026-01-01,LumoraPay,65,65,0,
HH01003,1,2025-07-01,2025-07-04,MobileCash,65,65,0,
HH01003,2,2025-08-30,2025-08-31,MobileCash,65,65,0,
HH01003,3,2025-10-29,2025-11-03,MobileCash,65,65,0,
HH01003,4,2025-12-28,2026-01-01,MobileCash,65,65,0,
HH01004,1,2025-07-01,,LumoraPay,0,0,0,
HH01004,2,2025-08-30,,LumoraPay,0,0,0,
HH01004,3,2025-10-29,,LumoraPay,0,0,0,
HH01004,4,2025-12-28,,LumoraPay,0,0,0,
HH01005,1,2025-07-01,2025-07-05,MobileCash,65,65,0,
HH01005,2,2025-08-30,2025-09-02,MobileCash,65,65,0,
HH01005,3,2025-10-29,2025-11-07,MobileCash,65,65,0,
HH01005,4,2025-12-28,2025-12-29,MobileCash,65,65,0,
HH01006,1,2025-07-01,,MobileCash,0,0,0,
HH01006,2,2025-08-30,,MobileCash,0,0,0,
HH01006,3,2025-10-29,,MobileCash,0,0,0,
HH01006,4,2025-12-28,,MobileCash,0,0,0,
HH01007,1,2025-07-01,2025-07-11,MobileCash,65,65,0,
HH01007,2,2025-08-30,2025-08-30,MobileCash,65,65,0,
HH01007,3,2025-10-29,2025-11-04,MobileCash,65,65,0,
HH01007,4,2025-12-28,2026-01-04,MobileCash,65,65,0,
HH01008,1,2025-07-01,2025-07-05,MobileCash,65,65,0,
HH01008,2,2025-08-30,2025-09-01,MobileCash,65,65,0,
HH01008,3,2025-10-29,2025-10-31,MobileCash,65,65,0,
HH01008,4,2025-12-28,2026-01-04,MobileCash,65,65,0,
HH01009,1,2025-07-01,,PostBank,0,0,0,
HH01009,2,2025-08-30,,PostBank,0,0,0,
HH01009,3,2025-10-29,,PostBank,0,0,0,
HH01009,4,2025-12-28,,PostBank,0,0,0,
HH01010,1,2025-07-01,,MobileCash,0,0,0,
HH01010,2,2025-08-30,,MobileCash,0,0,0,
HH01010,3,2025-10-29,,MobileCash,0,0,0,
HH01010,4,2025-12-28,,MobileCash,0,0,0,
HH01011,1,2025-07-01,2025-07-05,PostBank,65,65,0,
HH01011,2,2025-08-30,2025-08-30,PostBank,65,65,0,
HH01011,3,2025-10-29,,PostBank,65,0,1,missing national id
HH01011,4,2025-12-28,2025-12-28,PostBank,65,65,0,
HH01012,1,2025-07-01,2025-07-03,PostBank,65,65,0,
HH01012,2,2025-08-30,2025-09-02,PostBank,65,65,0,
HH01012,3,2025-10-29,2025-11-05,PostBank,65,65,0,
HH01012,4,2025-12-28,2025-12-29,PostBank,65,65,0,
HH01013,1,2025-07-01,2025-07-04,MobileCash,65,65,0,
HH01013,2,2025-08-30,2025-09-02,MobileCash,65,65,0,
HH01013,3,2025-10-29,2025-11-02,MobileCash,65,65,0,
HH01013,4,2025-12-28,2026-01-06,MobileCash,65,65,0,
HH01014,1,2025-07-01,2025-07-01,LumoraPay,65,65,0,
HH01014,2,2025-08-30,2025-09-04,LumoraPay,65,65,0,
HH01014,3,2025-10-29,2025-11-07,LumoraPay,65,65,0,
HH01014,4,2025-12-28,2025-12-29,LumoraPay,65,65,0,
HH01015,1,2025-07-01,2025-07-06,MobileCash,65,65,0,
HH01015,2,2025-08-30,2025-09-09,MobileCash,65,65,0,
HH01015,3,2025-10-29,2025-11-05,MobileCash,65,65,0,
HH01015,4,2025-12-28,2025-12-31,MobileCash,65,65,0,
HH01016,1,2025-07-01,2025-07-02,MobileCash,65,65,0,
HH01016,2,2025-08-30,2025-08-31,MobileCash,65,65,0,
HH01016,3,2025-10-29,2025-11-03,MobileCash,65,65,0,
HH01016,4,2025-12-28,2026-01-01,MobileCash,65,65,0,
HH01017,1,2025-07-01,2025-07-02,LumoraPay,65,65,0,
HH01017,2,2025-08-30,2025-09-04,LumoraPay,65,65,0,
HH01017,3,2025-10-29,2025-10-29,LumoraPay,65,65,0,
HH01017,4,2025-12-28,2026-01-02,LumoraPay,65,65,0,
HH01018,1,2025-07-01,,LumoraPay,65,0,1,provider outage
HH01018,2,2025-08-30,2025-09-05,LumoraPay,65,65,0,
HH01018,3,2025-10-29,2025-10-30,LumoraPay,65,65,0,
HH01018,4,2025-12-28,2025-12-28,LumoraPay,65,65,0,
HH01019,1,2025-07-01,,MobileCash,0,0,0,
HH01019,2,2025-08-30,,MobileCash,0,0,0,
HH01019,3,2025-10-29,,MobileCash,0,0,0,
HH01019,4,2025-12-28,,MobileCash,0,0,0,
HH01020,1,2025-07-01,,LumoraPay,0,0,0,
HH01020,2,2025-08-30,,LumoraPay,0,0,0,
HH01020,3,2025-10-29,,LumoraPay,0,0,0,
HH01020,4,2025-12-28,,LumoraPay,0,0,0,
HH01021,1,2025-07-01,,LumoraPay,65,0,1,missing national id
HH01021,2,2025-08-30,2025-09-05,LumoraPay,65,65,0,
HH01021,3,2025-10-29,2025-10-29,LumoraPay,65,65,0,
HH01021,4,2025-12-28,2025-12-30,LumoraPay,65,65,0,
HH01022,1,2025-07-01,2025-07-07,PostBank,65,65,0,
HH01022,2,2025-08-30,2025-09-01,PostBank,65,65,0,
HH01022,3,2025-10-29,2025-10-31,PostBank,65,65,0,
HH01022,4,2025-12-28,2025-12-30,PostBank,65,65,0,
HH01023,1,2025-07-01,,MobileCash,0,0,0,
HH01023,2,2025-08-30,,MobileCash,0,0,0,
HH01023,3,2025-10-29,,MobileCash,0,0,0,
HH01023,4,2025-12-28,,MobileCash,0,0,0,
HH01024,1,2025-07-01,2025-07-14,MobileCash,65,65,0,
HH01024,2,2025-08-30,2025-09-09,MobileCash,65,65,0,
HH01024,3,2025-10-29,2025-10-31,MobileCash,65,65,0,
HH01024,4,2025-12-28,2025-12-28,MobileCash,65,65,0,
HH01025,1,2025-07-01,2025-07-05,LumoraPay,65,65,0,
HH01025,2,2025-08-30,2025-09-04,LumoraPay,65,65,0,
HH01025,3,2025-10-29,2025-10-29,LumoraPay,65,65,0,
HH01025,4,2025-12-28,2025-12-31,LumoraPay,65,65,0,
HH01026,1,2025-07-01,2025-07-07,MobileCash,65,65,0,
HH01026,2,2025-08-30,2025-09-03,MobileCash,65,65,0,
HH01026,3,2025-10-29,2025-11-08,MobileCash,65,65,0,
HH01026,4,2025-12-28,2026-01-02,MobileCash,65,65,0,
HH01027,1,2025-07-01,2025-07-09,MobileCash,65,65,0,
HH01027,2,2025-08-30,,MobileCash,65,0,1,missing national id
HH01027,3,2025-10-29,2025-10-29,MobileCash,65,65,0,
HH01027,4,2025-12-28,2025-12-30,MobileCash,65,65,0,
HH01028,1,2025-07-01,,MobileCash,0,0,0,
HH01028,2,2025-08-30,2025-09-12,MobileCash,0,65,0,
HH01028,3,2025-10-29,,MobileCash,0,0,0,
HH01028,4,2025-12-28,,MobileCash,0,0,0,
HH01029,1,2025-07-01,2025-07-04,LumoraPay,65,65,0,
HH01029,2,2025-08-30,2025-09-02,LumoraPay,65,65,0,
HH01029,3,2025-10-29,2025-11-01,LumoraPay,65,65,0,
HH01029,4,2025-12-28,2026-01-01,LumoraPay,65,65,0,
HH01030,1,2025-07-01,,PostBank,0,0,0,
HH01030,2,2025-08-30,,PostBank,0,0,0,
HH01030,3,2025-10-29,,PostBank,0,0,0,
HH01030,4,2025-12-28,,PostBank,0,0,0,
HH01031,1,2025-07-01,2025-07-11,PostBank,65,65,0,
HH01031,2,2025-08-30,2025-09-10,PostBank,65,65,0,
HH01031,3,2025-10-29,2025-11-02,PostBank,65,65,0,
HH01031,4,2025-12-28,2026-01-01,PostBank,65,65,0,
HH01032,1,2025-07-01,2025-07-08,MobileCash,65,65,0,
HH01032,2,2025-08-30,,MobileCash,65,0,1,missing national id
HH01032,3,2025-10-29,2025-11-06,MobileCash,65,65,0,
HH01032,4,2025-12-28,2025-12-29,MobileCash,65,65,0,
HH01033,1,2025-07-01,2025-07-01,LumoraPay,65,65,0,
HH01033,2,2025-08-30,2025-08-31,LumoraPay,65,65,0,
HH01033,3,2025-10-29,2025-11-01,LumoraPay,65,65,0,
HH01033,4,2025-12-28,2026-01-03,LumoraPay,65,65,0,
HH01034,1,2025-07-01,2025-07-04,LumoraPay,65,65,0,
HH01034,2,2025-08-30,2025-08-30,LumoraPay,65,65,0,
HH01034,3,2025-10-29,2025-11-08,LumoraPay,65,65,0,
HH01034,4,2025-12-28,2026-01-06,LumoraPay,65,65,0,
HH01035,1,2025-07-01,2025-07-04,LumoraPay,65,65,0,
HH01035,2,2025-08-30,2025-08-30,LumoraPay,65,65,0,
HH01035,3,2025-10-29,2025-11-04,LumoraPay,65,65,0,
HH01035,4,2025-12-28,2025-12-29,LumoraPay,65,65,0,
HH01036,1,2025-07-01,,PostBank,0,0,0,
HH01036,2,2025-08-30,,PostBank,0,0,0,
HH01036,3,2025-10-29,,PostBank,0,0,0,
HH01036,4,2025-12-28,,PostBank,0,0,0,
HH01037,1,2025-07-01,,PostBank,0,0,0,
HH01037,2,2025-08-30,,PostBank,0,0,0,
HH01037,3,2025-10-29,,PostBank,0,0,0,
HH01037,4,2025-12-28,,PostBank,0,0,0,
HH01038,1,2025-07-01,2025-07-07,MobileCash,65,65,0,
HH01038,2,2025-08-30,2025-09-14,MobileCash,65,65,0,
HH01038,3,2025-10-29,2025-11-06,MobileCash,65,65,0,
HH01038,4,2025-12-28,2025-12-31,MobileCash,65,65,0,
HH01039,1,2025-07-01,,PostBank,0,0,0,
HH01039,2,2025-08-30,,PostBank,0,0,0,
HH01039,3,2025-10-29,,PostBank,0,0,0,
HH01039,4,2025-12-28,,PostBank,0,0,0,
HH01040,1,2025-07-01,,LumoraPay,65,0,1,missing national id
HH01040,2,2025-08-30,2025-09-01,LumoraPay,65,65,0,
HH01040,3,2025-10-29,2025-11-03,LumoraPay,65,65,0,
HH01040,4,2025-12-28,2026-01-02,LumoraPay,65,65,0,
HH01041,1,2025-07-01,2025-07-04,LumoraPay,65,65,0,
HH01041,2,2025-08-30,2025-09-06,LumoraPay,65,65,0,
HH01041,3,2025-10-29,2025-10-29,LumoraPay,65,65,0,
HH01041,4,2025-12-28,,LumoraPay,65,0,1,provider outage
HH01042,1,2025-07-01,,PostBank,0,0,0,
HH01042,2,2025-08-30,,PostBank,0,0,0,
HH01042,3,2025-10-29,,PostBank,0,0,0,
HH01042,4,2025-12-28,,PostBank,0,0,0,
HH01043,1,2025-07-01,2025-07-02,LumoraPay,65,65,0,
HH01043,2,2025-08-30,2025-08-30,LumoraPay,65,65,0,
HH01043,3,2025-10-29,2025-11-03,LumoraPay,65,65,0,
HH01043,4,2025-12-28,2026-01-03,LumoraPay,65,65,0,
HH01044,1,2025-07-01,2025-07-10,PostBank,65,65,0,
HH01044,2,2025-08-30,2025-09-02,PostBank,65,65,0,
HH01044,3,2025-10-29,2025-11-04,PostBank,65,65,0,
HH01044,4,2025-12-28,2025-12-28,PostBank,65,65,0,
HH01045,1,2025-07-01,,PostBank,0,0,0,
HH01045,2,2025-08-30,,PostBank,0,0,0,
HH01045,3,2025-10-29,,PostBank,0,0,0,
HH01045,4,2025-12-28,,PostBank,0,0,0,
HH01046,1,2025-07-01,,LumoraPay,0,0,0,
HH01046,2,2025-08-30,,LumoraPay,0,0,0,
HH01046,3,2025-10-29,,LumoraPay,0,0,0,
HH01046,4,2025-12-28,,LumoraPay,0,0,0,
HH01047,1,2025-07-01,2025-07-09,MobileCash,65,65,0,
HH01047,2,2025-08-30,2025-08-31,MobileCash,65,65,0,
HH01047,3,2025-10-29,2025-11-06,MobileCash,65,65,0,
HH01047,4,2025-12-28,2026-01-06,MobileCash,65,65,0,
HH01048,1,2025-07-01,,LumoraPay,0,0,0,
HH01048,2,2025-08-30,,LumoraPay,0,0,0,
HH01048,3,2025-10-29,,LumoraPay,0,0,0,
HH01048,4,2025-12-28,,LumoraPay,0,0,0,
HH01049,1,2025-07-01,2025-07-04,LumoraPay,65,65,0,
HH01049,2,2025-08-30,2025-09-04,LumoraPay,65,65,0,
HH01049,3,2025-10-29,2025-11-01,LumoraPay,65,65,0,
HH01049,4,2025-12-28,2025-12-28,LumoraPay,65,65,0,
HH01050,1,2025-07-01,,LumoraPay,0,0,0,
HH01050,2,2025-08-30,,LumoraPay,0,0,0,
HH01050,3,2025-10-29,,LumoraPay,0,0,0,
HH01050,4,2025-12-28,,LumoraPay,0,0,0,
HH01051,1,2025-07-01,2025-07-10,PostBank,65,65,0,
HH01051,2,2025-08-30,2025-09-03,PostBank,65,65,0,
HH01051,3,2025-10-29,2025-11-01,PostBank,65,65,0,
HH01051,4,2025-12-28,2025-12-31,PostBank,65,65,0,
HH01052,1,2025-07-01,2025-07-08,MobileCash,65,65,0,
HH01052,2,2025-08-30,2025-09-03,MobileCash,65,65,0,
HH01052,3,2025-10-29,2025-10-31,MobileCash,65,65,0,
HH01052,4,2025-12-28,2026-01-06,MobileCash,65,65,0,
HH01053,1,2025-07-01,2025-07-06,LumoraPay,65,65,0,
HH01053,2,2025-08-30,2025-09-07,LumoraPay,65,65,0,
HH01053,3,2025-10-29,2025-10-29,LumoraPay,65,65,0,
HH01053,4,2025-12-28,2025-12-30,LumoraPay,65,65,0,
HH01054,1,2025-07-01,2025-07-02,MobileCash,65,65,0,
HH01054,2,2025-08-30,,MobileCash,65,0,1,provider outage
HH01054,3,2025-10-29,2025-11-05,MobileCash,65,65,0,
HH01054,4,2025-12-28,2026-01-08,MobileCash,65,65,0,
HH01055,1,2025-07-01,2025-07-01,MobileCash,65,65,0,
HH01055,2,2025-08-30,2025-09-10,MobileCash,65,65,0,
HH01055,3,2025-10-29,2025-11-13,MobileCash,65,65,0,
HH01055,4,2025-12-28,2026-01-01,MobileCash,65,65,0,
HH01056,1,2025-07-01,,MobileCash,0,0,0,
HH01056,2,2025-08-30,,MobileCash,0,0,0,
HH01056,3,2025-10-29,,MobileCash,0,0,0,
HH01056,4,2025-12-28,,MobileCash,0,0,0,
HH01057,1,2025-07-01,2025-07-03,LumoraPay,0,65,0,
HH01057,2,2025-08-30,,LumoraPay,0,0,0,
HH01057,3,2025-10-29,,LumoraPay,0,0,0,
HH01057,4,2025-12-28,,LumoraPay,0,0,0,
HH01058,1,2025-07-01,,MobileCash,65,0,1,missing national id
